가게이름,카테고리,전체평점,평점건수,리뷰수,리뷰작성자,리뷰작성일,작성자리뷰작성수,작성자평균평점,리뷰평점,리뷰내용,X3_Sentiment,X1_Organic_Count,X2_Ad_Count,X1_Organic_Ratio,X2_Ad_Ratio,X1_Organic_Flag,X2_Ad_Flag,X4_Specificity,X5_rating_mean,X6_review_num,X7_content_sim,X8_Is_Viral,label,is_StrongLabeled,validated_label,ad_prob,ad_pred
기영이숯불두마리치킨 인천인하대점,치킨,5.0,1,0,평가원,2024-08-24,487.0,4.2,5.0,진짜 맛있다… 앞으로 숯불치킨은 여기다 ㄹㅇ ㅠㅠ ,0.5125569701194763,0,0,0.0,0.0,0,0,28,4.2,487.0,0.0123148148148148,0,-1.0,False,,0.08597145463240467,0
레오펍 인하대점,피자,4.8,25,0,냑,2025-10-01,50.0,3.8,5.0,내용없음,0.5,0,0,0.0,0.0,0,0,4,3.8,50.0,0.2142857142857142,0,-1.0,False,,0.08239456557305448,0
레오펍 인하대점,피자,4.8,25,0,J.ONE,2025-07-07,16.0,4.0,5.0,여러번 시켜먹은 피자입니다. 크기가 엄청나게 커서 만족도가 아주 높습니다. 기본에 충실한 맛과 가성비를 적절하게 잘 가져가는 피자집입니다. 기본피자를 양 많이 먹는걸 원한다면 추천합니다.  ,0.5059956908226013,0,0,0.0,0.0,0,0,106,4.0,16.0,0.0,0,-1.0,False,,0.0851919918406886,0
레오펍 인하대점,피자,4.8,25,0,사보,2025-06-16,136.0,5.0,5.0,내용없음,0.5,0,0,0.0,0.0,0,0,4,5.0,136.0,0.0,0,-1.0,False,,0.08740333126659636,0
레오펍 인하대점,피자,4.8,25,0,류재형,2025-05-28,180.0,3.2,4.0,내용없음,0.5,0,0,0.0,0.0,0,0,4,3.2,180.0,0.7990779375177871,0,-1.0,False,,0.08260960123303544,0
레오펍 인하대점,피자,4.8,25,0,거르는 리뷰,2024-11-12,92.0,4.9,5.0,내용없음,0.5,0,0,0.0,0.0,0,0,4,4.9,92.0,0.5833333333333334,0,-1.0,False,,0.08624449326366576,0
레오펍 인하대점,피자,4.8,25,0,김규현,2024-01-21,5.0,3.4,5.0,2023년 레오펍 인하대점과 함께여서 영광이었습니다.  ,0.5057469010353088,0,0,0.0,0.0,0,0,31,3.4,5.0,0.0,0,-1.0,False,,0.08777432157711726,0
레오펍 인하대점,피자,4.8,25,0,이하루,2023-09-26,8.0,3.5,5.0,항상 잘 먹고 있습니다! 사장님 두 분 모두 친절하세요~ ,0.5069716572761536,1,0,0.1111111111111111,0.0,1,0,32,3.5,8.0,0.0,0,-1.0,False,,0.09436235223753223,0
레오펍 인하대점,피자,4.8,25,0,고우혁,2023-08-28,1.0,5.0,5.0,맛있어요 ,0.5,0,0,0.0,0.0,0,0,5,5.0,1.0,0.0,0,-1.0,False,,0.11129155206070854,0
레오펍 인하대점,피자,4.8,25,0,고니,2023-06-24,16.0,3.5,5.0,피자 맛집 ,0.5,0,0,0.0,0.0,0,0,6,3.5,16.0,0.0,0,-1.0,False,,0.08336077364459868,0
레오펍 인하대점,피자,4.8,25,0,박찬종,2023-06-18,1.0,5.0,5.0,내용없음,0.5,0,0,0.0,0.0,0,0,4,5.0,1.0,0.0,0,-1.0,False,,0.11129155206070854,0
레오펍 인하대점,피자,4.8,25,0,이열칠석,2023-05-04,105.0,3.7,3.0,내용없음,0.5,0,0,0.0,0.0,0,0,4,3.7,105.0,1.0,0,0.0,False,,0.08318254181192059,0
레오펍 인하대점,피자,4.8,25,0,퉁그리,2023-04-22,391.0,3.9,4.0,가성비 최고피자 ,0.5,0,0,0.0,0.0,0,0,9,3.9,391.0,0.0197786732371712,0,-1.0,False,,0.08228600131587574,0
레오펍 인하대점,피자,4.8,25,0,느낌 가는 대로,2022-12-10,71.0,4.8,5.0,"한 조각씩 팔고 따뜻하게 계속 유지하는 게 장점인 가게입니다. 하와이안 피자 맛집, 페퍼로니 피자 맛집 다양한데 좋아하는 입맛에 따라 다른 것 같아요. 다 평타 이상... 더보기",0.6870723962783813,0,1,0.0,0.0384615384615384,0,1,99,4.8,71.0,0.0200483943111257,0,-1.0,False,,0.08464304378929385,0
레오펍 인하대점,피자,4.8,25,0,리뷰적는사람,2022-07-28,6.0,4.0,5.0,포테이토피자랑 불고기베이크 개맛있음ㅋㅌㅋㅋㅋㅋ ,0.5158811211585999,0,0,0.0,0.0,0,0,26,4.0,6.0,0.0,0,-1.0,False,,0.1209874725337106,0
레오펍 인하대점,피자,4.8,25,0,ㅈㄴ,2022-07-26,44.0,3.7,5.0,피자 너무 맛있고 저렴해요! 사장님 복받으세여 ,0.5050598382949829,0,0,0.0,0.0,0,0,26,3.7,44.0,0.0,0,-1.0,False,,0.08362006536451375,0
레오펍 인하대점,피자,4.8,25,0,박은빈,2022-05-08,13.0,4.5,5.0,내용없음,0.5,0,0,0.0,0.0,0,0,4,4.5,13.0,0.0,0,-1.0,False,,0.09045949286967095,0
레오펍 인하대점,피자,4.8,25,0,왜와이,2022-04-08,50.0,2.9,4.0,평 좋아서 갔는데 생각보다 평범 근데 갓 나온 뜨거운 피자라서 맛은 없을수가 없다 조각으로 피자 파는곳도 잘 없고 자주 갈듯 ,0.7776877880096436,0,0,0.0,0.0,0,0,70,2.9,50.0,0.0,0,-1.0,False,,0.08442631649905022,0
레오펍 인하대점,피자,4.8,25,0,쩝쩝박사,2022-04-05,42.0,4.4,5.0,진짜 여기 가면 정신이 안차려짐 ,0.1842538714408874,0,0,0.0,0.0,0,0,18,4.4,42.0,0.0,0,-1.0,False,,0.08873675492781512,0
레오펍 인하대점,피자,4.8,25,0,3점평범4점맛있5점최고,2022-02-24,518.0,3.8,4.0,맛있고 커요감자튀김 최고인후에서 ... 더보기,0.5245004296302795,0,0,0.0,0.0,0,0,25,3.8,518.0,0.0176349890776768,0,0.0,True,,0.08359302046717762,0
레오펍 인하대점,피자,4.8,25,0,먹보,2021-12-29,62.0,4.9,5.0,배 터져 죽을뻔... ,0.4060815870761871,0,0,0.0,0.0,0,0,12,4.9,62.0,0.0,0,-1.0,False,,0.08634581490483823,0
부리또정거장,"멕시칸,브라질",4.0,8,0,Adabeeee,2025-08-23,44.0,3.5,1.0,시간을 안지킴다시는 안 먹음 ,0.3448636531829834,0,0,0.0,0.0,0,0,16,3.5,44.0,0.0,0,0.0,False,,0.0825581617374063,0
부리또정거장,"멕시칸,브라질",4.0,8,0,운비,2025-06-07,124.0,3.9,5.0,항상 치킨감자 중간맛을 먹는 사람입니다. 사장님 맛 여전하네요ㅎㅎ 프리미엄이랑 치감 or텐더감자만 먹어서 라이스는 잘 모르겠지만 매운중간맛이 제스타일이어서요 ㅎㅎ 많이버세요 사장님~ ,0.5367813110351562,0,0,0.0,0.0,0,0,102,3.9,124.0,0.0,0,-1.0,False,,0.08411894061817966,0
부리또정거장,"멕시칸,브라질",4.0,8,0,굴보쌈,2023-10-22,4.0,3.0,5.0,내용없음,0.5,0,0,0.0,0.0,0,0,4,3.0,4.0,0.0,0,-1.0,False,,0.08504086703062938,0
부리또정거장,"멕시칸,브라질",4.0,8,0,뙈지,2023-10-09,692.0,4.1,3.0,"불고기 라이스, 밥만 너무 많아서 너무 심심해요. ",0.5230230093002319,0,0,0.0,0.0,0,0,28,4.1,692.0,0.0,0,0.0,False,,0.08521744590533431,0
부리또정거장,"멕시칸,브라질",4.0,8,0,버터우유,2021-07-10,63.0,2.7,3.0,밥이 많이 들어간 한국식 부리또 느낌인데 맛이 없는 건 아니지만 갠적으로 내 취향 아님.싸고 양도 진짜 넉넉해서 먹으면 겁나 배부르긴 함. ,0.901390016078949,0,1,0.0,0.0476190476190476,0,1,78,2.7,63.0,0.008635484159095,0,0.0,False,,0.08362152186535429,0
부리또정거장,"멕시칸,브라질",4.0,8,0,"구 버둥, 현 小山",2020-03-28,21.0,4.4,5.0,맛있슴. 맨날은 뻥같지만 점심으로 주 3회는 때려먹음. 안질림.매운거 코에묻으면 코아프니 잘 피해서 먹읍시다. ,0.8315329551696777,0,0,0.0,0.0,0,0,62,4.4,21.0,0.0,0,-1.0,False,,0.08454188694499784,0
부리또정거장,"멕시칸,브라질",4.0,8,0,우,2020-02-25,49.0,4.4,5.0,사장님 제가 업로드 신청했습니다 으하하여기 맛있어요 사장님도 친절하십니다성공하세요! ,0.5032162070274353,1,0,0.125,0.0,1,0,47,4.4,49.0,0.0,0,-1.0,False,,0.08550323928081074,0
부리또정거장,"멕시칸,브라질",4.0,8,0,지남규,2019-12-14,7.0,5.0,5.0,부리또 너무 맛있어요~~중독성있는 맛자꾸 생각나요~~... 더보기,0.5805870294570923,0,0,0.0,0.0,0,0,36,5.0,7.0,0.0,0,-1.0,False,,0.12419366643180033,0
이모네식당,한식,5.0,7,0,카양,2025-07-05,65.0,5.0,5.0,반찬 포함해서 8천원인데 정말 혜자스럽지 않나요??  ,0.7363150715827942,1,0,0.1666666666666666,0.0,1,0,30,5.0,65.0,0.0,0,-1.0,False,,0.09590530656626241,0
이모네식당,한식,5.0,7,0,이지훈,2024-07-24,10.0,5.0,5.0,순두부 찌개 맛집 ,0.5,0,0,0.0,0.0,0,0,10,5.0,10.0,0.2,0,-1.0,False,,0.09423460683072664,0
이모네식당,한식,5.0,7,0,쿼카,2022-12-07,201.0,4.1,5.0,맛집?? ,0.5,0,0,0.0,0.0,0,0,5,4.1,201.0,0.5357142857142857,0,-1.0,False,,0.08315730862295523,0
이모네식당,한식,5.0,7,0,윤영건,2022-03-20,9.0,5.0,5.0,미쳐요 ,0.5,0,0,0.0,0.0,0,0,4,5.0,9.0,0.0,0,-1.0,False,,0.1126013288467742,0
이모네식당,한식,5.0,7,0,mok,2021-12-05,32.0,4.7,5.0,동태찌개 맛집 ,0.5,0,0,0.0,0.0,0,0,8,4.7,32.0,0.0059940059940059,0,-1.0,False,,0.08428066129579218,0
이모네식당,한식,5.0,7,0,소연♡보경,2019-04-14,3.0,5.0,5.0,동태찌게 개꿀맛 ,0.5,0,1,0.0,0.5,0,1,9,5.0,3.0,0.0,0,-1.0,False,,0.15097646011499766,0
이모네식당,한식,5.0,7,0,나나,2019-04-12,2.0,5.0,5.0,내용없음,0.5,0,0,0.0,0.0,0,0,4,5.0,2.0,0.0,0,-1.0,False,,0.11845784762952216,0
별난만두,분식,4.5,4,103,Lovely,2025-04-25,502.0,4.5,5.0,만두 넘 맛있어요~?? ,0.5386298894882202,0,0,0.0,0.0,0,0,13,4.5,502.0,0.0098324514991181,0,-1.0,False,,0.08337833721519669,0
별난만두,분식,4.5,4,103,Palaui,2025-04-11,1.0,5.0,5.0,"There are lots of different 만두 and I enjoyed them all, will be back ",0.6223899126052856,0,0,0.0,0.0,0,0,68,5.0,1.0,0.0,1,-1.0,False,,0.09222458892689969,0
별난만두,분식,4.5,4,103,Libby,2025-04-11,2.0,5.0,5.0,가격도 저렴하고 만두종류도 많고 맛있었어요!!특히 감자만두 짱 ,0.5031548142433167,0,0,0.0,0.0,0,0,35,5.0,2.0,0.0,1,-1.0,False,,0.14413981473118864,0
별난만두,분식,4.5,4,103,바라바라,2025-02-22,38.0,3.3,3.0,내용없음,0.5,0,0,0.0,0.0,0,0,4,3.3,38.0,0.0,0,0.0,False,,0.08281135638362333,0
옐로우피자 미추홀점,피자,5.0,2,0,BEGIJONOV ASKARALI,2024-11-17,2.0,5.0,5.0,?? ,0.5,0,0,0.0,0.0,0,0,3,5.0,2.0,0.0,0,-1.0,False,,0.11845784762952216,0
옐로우피자 미추홀점,피자,5.0,2,0,Rustam,2023-11-09,1.0,5.0,5.0,내용없음,0.5,0,0,0.0,0.0,0,0,4,5.0,1.0,0.0,0,-1.0,False,,0.11129155206070854,0
교반 인하대점,한식,5.0,3,0,Gyu,2025-07-26,5.0,4.0,5.0,오늘 마감시간에 갔는데도 친절하게 맞이해주셔서 너무 감사했습니다 친절은 말할것도 없고 음식이 정말 너무너무 맛있습니다 완전 강추합니다 꼭 한번 가보세요! ,0.5029004812240601,2,1,0.1052631578947368,0.0526315789473684,1,1,86,4.0,5.0,0.0,0,-1.0,False,,0.08518592383256585,0
교반 인하대점,한식,5.0,3,0,BlueHat,2025-07-10,110.0,4.8,5.0,"쭈삼비빔밥 먹었는데 맛있었고 다음엔 꼬막비빔밥 먹으려고 합니다. 양이 충분해서 상관없었긴한데, 밥이랑 기본반찬 리필 가능했습니다. 이전에 있던 타이스푼보다 훨씬 깔끔하게 내부 인테리어 하셨고, 비빔밥... 더보기",0.5975053310394287,1,0,0.0416666666666666,0.0,1,0,118,4.8,110.0,0.7006666666666667,0,0.0,True,,0.08323161972290938,0
교반 인하대점,한식,5.0,3,0,Asap,2025-05-26,74.0,4.2,5.0,꼬막비빔밥이랑 육회비빔밥맛있게 잘먹었어요!클린하고 깔끔한게 너무 좋더라구요!아니 도토리묵 너무 맛있어서 완... 더보기,0.5093691945075989,0,0,0.0,0.0,0,0,66,4.2,74.0,0.006368835412953,0,0.0,True,,0.08466557531567832,0
오구피자 주안용남시장점,피자,5.0,2,0,??,2023-10-04,19.0,4.9,5.0,맛있어짐 ,0.5,0,0,0.0,0.0,0,0,5,4.9,19.0,0.0036956260768984,0,-1.0,False,,0.10005332429639731,0
오구피자 주안용남시장점,피자,5.0,2,0,kong,2020-06-15,39.0,3.2,5.0,페퍼로니피자 맛있어요 ,0.5057636499404907,0,0,0.0,0.0,0,0,12,3.2,39.0,0.0175438596491228,0,-1.0,False,,0.08264389347026715,0
멕시카나치킨 인하대점,치킨,5.0,1,0,정경호,2022-11-29,8.0,4.5,5.0,친절하고 맛있고 주방이 오픈형인형 너무 깔끔함 잘 먹겠습니다 ,0.5021335482597351,1,0,0.125,0.0,1,0,34,4.5,8.0,0.0,0,-1.0,False,,0.1156997703424866,0
에그드랍 인하대점,샌드위치,2.3,7,0,카라멜통감자,2024-09-14,7.0,3.4,2.0,직원 응대가 좀...ㅋㅋ ,0.4363463521003723,1,0,0.3333333333333333,0.0,1,0,14,3.4,7.0,0.0,0,0.0,False,,0.09672281609234372,0
에그드랍 인하대점,샌드위치,2.3,7,0,전국일주맛집투어라이더,2024-02-15,371.0,4.6,5.0,내부가 넓진 않습니다. 맛은 괜찮았어요~! ,0.8919859528541565,0,0,0.0,0.0,0,0,24,4.6,371.0,0.0146520146520146,0,-1.0,False,,0.08754367186209686,0
에그드랍 인하대점,샌드위치,2.3,7,0,신나래,2024-02-05,392.0,4.8,5.0,처음으로 먹는 에그드랍 토스트였는데 맛있게 잘 먹었어요?? ,0.5176319479942322,0,0,0.0,0.0,0,0,33,4.8,392.0,0.0184330296751363,0,-1.0,False,,0.08470241271813102,0
에그드랍 인하대점,샌드위치,2.3,7,0,ㄱ,2023-04-30,33.0,3.6,1.0,마스크 제한 풀리기 전이었는데 주방에서 마스크 안 쓰고 이야기 나누시는 거 보고나서는 안 가고 있습니다 ,0.2067437469959259,0,0,0.0,0.0,0,0,58,3.6,33.0,0.0,0,0.0,False,,0.08385227134946607,0
에그드랍 인하대점,샌드위치,2.3,7,0,장기호,2022-12-15,2.0,3.0,1.0,다른 지점이랑 비교하면 아쉬운 건 팩트인 듯 ,0.8531622290611267,0,0,0.0,0.0,0,0,25,3.0,2.0,0.0,0,0.0,False,,0.09438797722081978,0
에그드랍 인하대점,샌드위치,2.3,7,0,내 리뷰보면 실패안함,2022-01-03,188.0,3.7,1.0,진짜 오픈할때 줄서서먹다가 이젠 파리날리는 이유가 있음맛도 없고 양도적고 가성비 최악이 돈이... 더보기,0.2732579708099365,0,0,0.0,0.0,0,0,58,3.7,188.0,0.0129346129888766,0,0.0,False,,0.0835816744381124,0
에그드랍 인하대점,샌드위치,2.3,7,0,인천사랑,2020-02-08,36.0,2.5,1.0,품질이 먹을때 마다 다름. 가끔은 계란양이 다른 매장의 반도 안됨. ,0.1893262863159179,0,0,0.0,0.0,0,0,38,2.5,36.0,0.0,0,0.0,False,,0.08555425139663,0
수라국수,국수,3.8,5,0,오동훈,2025-08-22,11.0,3.7,4.0,사장님 왜이렇게 화가 많으세요…전화하시면서 성질내시는데 체하는줄 알았어요국수는 맛있어용 ,0.6425285935401917,0,0,0.0,0.0,0,0,49,3.7,11.0,0.0,0,-1.0,False,,0.08578562989712042,0
수라국수,국수,3.8,5,0,잇힝,2025-04-29,23.0,2.4,3.0,사장님 친절하시고 음식도 괜찮습니다만가성비가 아쉽습니다.  ,0.8634382486343384,2,1,0.4,0.2,1,1,33,2.4,23.0,0.0066666666666666,0,0.0,False,,0.08601687677059838,0
수라국수,국수,3.8,5,0,김도현,2025-04-24,10.0,4.4,3.0,그럭저럭 맛있었지만 팀 단위 손님들이 많아 조용하게 혼밥하기에는 조금 불편합니다.  ,0.903745174407959,1,0,0.1,0.0,1,0,47,4.4,10.0,0.0454545454545454,0,0.0,False,,0.08758091408586487,0
수라국수,국수,3.8,5,0,Jun,2023-08-29,7.0,4.3,4.0,내용없음,0.5,0,0,0.0,0.0,0,0,4,4.3,7.0,0.0,0,-1.0,False,,0.11329480372866536,0
수라국수,국수,3.8,5,0,내 리뷰보면 실패안함,2022-08-06,188.0,3.7,5.0,무조건 5점가성비 개꿀이모님 친절하시고 손맛이 있으심그냥 ... 더보기,0.5345860123634338,2,0,0.25,0.0,1,0,39,3.7,188.0,0.0129346129888766,0,-1.0,False,,0.08551409028062025,0
숭의갈비,갈비,5.0,2,0,햄찡이,2025-09-22,9.0,5.0,5.0,근처 사시면 돼갈 먹으러 여기 와야합니다사장님 부부 친절하시고 밑반찬 거의 다 직접 만드셔서 최고.. 된찌는 그냥 기본으로 나옵니다..... 더보기,0.5258782505989075,1,1,0.0526315789473684,0.0526315789473684,1,1,82,5.0,9.0,0.0,0,-1.0,False,,0.08811342995685989,0
숭의갈비,갈비,5.0,2,0,삑뚜싸따나,2022-11-13,40.0,3.5,5.0,이곳은 주인 부부께서 직접 밑반찬도 다 만들고반찬류도 엄청나게 많고정갈하고 위생도 깔끔한 맛집인데퀄리티에 비해... 더보기,0.6796146631240845,1,0,0.0714285714285714,0.0,1,0,68,3.5,40.0,0.0206655931293612,0,0.0,True,,0.08493078128297842,0
153횟집,일식,3.3,3,0,면,2025-09-30,2.0,3.0,1.0,남자 사장님이 술 안시켰다고 매운탕 안 줌 공짜로 먹겠다는것도 아니고 돈내고 사먹겠다는데; 여자 사장님이 아차했는지 뼈 핑계대면서 오늘 손님들한테 그래... 더보기,0.281180739402771,1,0,0.0476190476190476,0.0,1,0,91,3.0,2.0,0.0,0,0.0,False,,0.0852598149142072,0
153횟집,일식,3.3,3,0,핾,2025-08-21,2.0,3.0,5.0,사장님이 엄청 친절하시고 종종 서비스도 주십니다 맛있어서 정말 자주 방문해요 똑같은 메뉴만 자주 시키는데 안 질리네요 ,0.585302472114563,2,1,0.125,0.0625,1,1,66,3.0,2.0,0.0,0,0.0,True,,0.08667267134574093,0
153횟집,일식,3.3,3,0,진동,2025-04-26,24.0,3.4,4.0,"1. 주차장은 따로 없고, 길가에 세워야돼요2. 깔끔한 분위기이고, 메뉴판은 따로 없어요. 3. 8개모듬(소) 시켰고, 날마다 구... 더보기",0.6139943599700928,2,1,0.1176470588235294,0.0588235294117647,1,1,79,3.4,24.0,0.0,0,-1.0,False,,0.08276445711137705,0
바리바리,한식,5.0,2,0,커피꾼,2021-09-19,94.0,3.3,5.0,인하대학생은 여기만가시오 ,0.6148867607116699,0,0,0.0,0.0,0,0,14,3.3,94.0,0.0,0,-1.0,False,,0.08255540054461852,0
바리바리,한식,5.0,2,0,ㅇㄱ,2018-09-05,30.0,3.7,5.0,진정한 집밥 ,0.5,0,0,0.0,0.0,0,0,7,3.7,30.0,0.0,0,-1.0,False,,0.08290303118990769,0
후후,한식,3.8,4,33,마타누이,2025-09-16,63.0,4.6,4.0,진짜 오뎅탕 먹으러 여기 갑니다. 소주 한 잔에 오뎅탕 조합. 훌륭합니다. ,0.5054131746292114,0,0,0.0,0.0,0,0,42,4.6,63.0,0.0616162488298779,0,-1.0,False,,0.08472029181272991,0
후후,한식,3.8,4,33,냠,2025-08-02,5.0,1.8,1.0,"후기에 혼술 가능하다고 해서 뜨끈한 오뎅에 소주 한 잔 하고 싶어서 방문했습니다.근데 바에 앉으면 소주는 주문 불가, 일... 더보기",0.7000389099121094,1,0,0.0526315789473684,0.0,1,0,74,1.8,5.0,0.0,0,0.0,False,,0.08506224443524668,0
후후,한식,3.8,4,33,이재섭,2024-09-11,3.0,5.0,5.0,일단 메뉴도 메뉸데 맛이 말도 안됩니다. 가게가 좀 숨겨져 있어서 너무 아쉽습니다 사장님도 너무 친절하시고 맛있었습니다!!! 재방문 꼭 하도록 하겠습니당 ㅎㅎ ,0.5599222779273987,3,2,0.1428571428571428,0.0952380952380952,1,1,89,5.0,3.0,0.0,0,-1.0,False,,0.08639206701902544,0
후후,한식,3.8,4,33,??,2024-07-20,21.0,4.4,5.0,안주 굿! 술도 굿! 친구 생파 했는데 서비스도 많이 주시고 친절하세요?? 주접집 있을 때보다 더 트여있고 자리가 넓어서 좋아요~일단 국물떡볶이 국물맛이 너무 맛도리 술안주라 바닥 보일... 더보기,0.5442194938659668,1,0,0.037037037037037,0.0,1,0,110,4.9,19.0,0.0036956260768984,0,-1.0,False,,0.08596400914192907,0
동궁찜닭 인하대점,닭요리,5.0,3,0,ㅅㅇ,2025-01-22,313.0,3.6,5.0,최근에 배달어플로 먹어보았는데 맛있어요서비스랑 위생은 직접 겪어본건 아니라서 판단불가 ,0.5027427077293396,0,0,0.0,0.0,0,0,48,3.6,313.0,0.0,0,-1.0,False,,0.08369123313399227,0
동궁찜닭 인하대점,닭요리,5.0,3,0,찍먹이쥬,2024-02-18,23.0,3.6,5.0,음식 고를 때 가성비 중요하게 생각하고 위생이나 친절 많이 생각하는데 여기는 그냥 찜닭집들 중 가장... 더보기,0.7904926538467407,1,1,0.0625,0.0625,1,1,62,3.6,23.0,0.0335353535353535,0,0.0,True,,0.08447647972309716,0
동궁찜닭 인하대점,닭요리,5.0,3,0,평가원,2021-10-12,487.0,4.2,5.0,개지림 ㄷ ㄷ 당면 진짜 맛있고두찜 요즘에 유행이던데 동궁이 이김 ㅅㄱ ,0.5222952365875244,0,0,0.0,0.0,0,0,40,4.2,487.0,0.0123148148148148,0,-1.0,False,,0.08511597239192588,0
파스타집이야 인천인하대점,이탈리안,5.0,1,0,박종혁,2025-06-30,2.0,5.0,5.0,항상 맛있게 먹고 있어요. 처음으로 후기 남겨봅니다. 사장님 부자 되세요! ,0.5052589178085327,0,0,0.0,0.0,0,0,42,5.0,2.0,0.0,0,0.0,True,0.0,0.10265031480240668,0
오늘우리집비어,"호프,요리주점",5.0,2,0,병헌,2024-02-02,8.0,4.3,5.0,맥주 맛있고 치킨은 그냥 그런데 소면이 맛있어요 ,0.575812578201294,0,0,0.0,0.0,0,0,27,4.3,8.0,0.0,0,-1.0,False,,0.20443140303831528,0
오늘우리집비어,"호프,요리주점",5.0,2,0,희찬,2023-10-19,5.0,4.4,5.0,동네에서 편하게 오기 좋은 술집인 것 같아요 ,0.5103567838668823,0,1,0.0,0.1428571428571428,0,1,25,4.4,5.0,0.0,0,-1.0,False,,0.1335488624798047,0
더케밥,튀르키예음식,4.2,17,0,Sardorbek (사르도르벡),2025-10-31,3.0,5.0,5.0,내용없음,0.5,0,0,0.0,0.0,0,0,4,5.0,3.0,0.0,0,-1.0,False,,0.11388834130376775,0
더케밥,튀르키예음식,4.2,17,0,ㅋㅋㅋ,2025-10-25,1.0,1.0,1.0,"Really disappointing. The pizza came out burnt and tasted terrible ? you could literally smell the char. I told them it couldn’t be eaten, but they just shrugged and did nothing. Poor service and zero responsibility. Wouldn’t come back again. ",0.6066009998321533,0,0,0.0,0.0,0,0,243,1.0,1.0,0.0,1,0.0,True,0.0,0.08508472742802195,0
더케밥,튀르키예음식,4.2,17,0,Ali,2025-10-25,2.0,1.0,1.0,"Terrible experience. The pizza was completely burnt on the bottom and tasted awful ? honestly, it was impossible to eat. I told the staff about it, but they didn’t care at all and refused to replace it. The service is as bad as the food. Not recommended. ",0.5948339700698853,0,0,0.0,0.0,0,0,255,1.0,2.0,0.0,1,0.0,False,,0.0850736575986241,0
더케밥,튀르키예음식,4.2,17,0,미,2025-10-01,13.0,3.8,1.0,내용없음,0.5,0,0,0.0,0.0,0,0,4,3.8,13.0,0.5,0,0.0,False,,0.08291013575931595,0
더케밥,튀르키예음식,4.2,17,0,조성하,2025-01-15,16.0,4.3,5.0,꿀맛 ,0.5,0,1,0.0,1.0,0,1,3,4.3,16.0,0.0,0,-1.0,False,,0.10670095215901268,0
더케밥,튀르키예음식,4.2,17,0,@foodworkerr,2024-10-08,565.0,4.1,4.0,내용없음,0.5,0,0,0.0,0.0,0,0,4,4.1,565.0,0.0,0,-1.0,False,,0.08318145797110968,0
더케밥,튀르키예음식,4.2,17,0,Imran,2024-08-21,2.0,5.0,5.0,good ,0.5,0,0,0.0,0.0,0,0,5,5.0,2.0,0.0,0,-1.0,False,,0.11845784762952216,0
더케밥,튀르키예음식,4.2,17,0,sangkeek,2024-07-19,30.0,4.5,5.0,jmt  ,0.5,0,0,0.0,0.0,0,0,5,4.5,30.0,0.0,0,-1.0,False,,0.08487935120002574,0
더케밥,튀르키예음식,4.2,17,0,백운영,2024-03-01,18.0,4.2,5.0,"사장님이 한국어도 잘 하시고 너무 친절하십니다. 케밥에 특유의 흰색 소스를 넣어주시는데, 이게 너무 맛있어요. 일주일에 두세번은 사먹는 것 같습니다 ?? ??양고기 케밥이 최고예요! ",0.5071256756782532,1,0,0.0434782608695652,0.0,1,0,102,4.2,18.0,0.0101010101010101,0,-1.0,False,,0.08358233735172278,0
더케밥,튀르키예음식,4.2,17,0,딜러,2024-02-15,2.0,5.0,5.0,내용없음,0.5,0,0,0.0,0.0,0,0,4,5.0,2.0,0.0,0,-1.0,False,,0.11845784762952216,0
더케밥,튀르키예음식,4.2,17,0,123,2024-02-14,3.0,5.0,5.0,내용없음,0.5,0,0,0.0,0.0,0,0,4,5.0,3.0,0.0,0,-1.0,False,,0.11388834130376775,0
더케밥,튀르키예음식,4.2,17,0,Alzaabi,2023-11-14,13.0,4.3,5.0,내용없음,0.5,0,0,0.0,0.0,0,0,4,4.3,13.0,0.0,0,-1.0,False,,0.09465344682325719,0
더케밥,튀르키예음식,4.2,17,0,Mohammed,2023-10-26,1.0,5.0,5.0,내용없음,0.5,0,0,0.0,0.0,0,0,4,5.0,1.0,0.0,0,-1.0,False,,0.11129155206070854,0
더케밥,튀르키예음식,4.2,17,0,gastronomie,2023-06-22,98.0,3.8,4.0,도우가 너무 맛있어요!! ㅠㅠ 사실 케밥 먹어보고 싶어서 갔는데고기 준비가 안됐다고해서 어쩔 수 없이... 더보기,0.7531242966651917,0,0,0.0,0.0,0,0,63,3.8,98.0,0.0149455926659381,0,-1.0,False,,0.08315332378099809,0
